2,0.23403,4.45543,2.4972,0.0609971303419
3,0.23403,4.45543,2.4972,0.544510906353
4,0.23403,4.45543,2.4972,0.906635763016
5,0.23403,4.45543,2.4972,0.997151215307
6,0.23403,4.45543,2.4972,1.33324227425
7,0.23403,4.45543,2.4972,1.73967022597
2,0.172707,3.53642,2.44162,0.219557888778
3,0.172707,3.53642,2.44162,0.520404379009
4,0.172707,3.53642,2.44162,0.702702027197
5,0.172707,3.53642,2.44162,1.01923207862
6,0.172707,3.53642,2.44162,1.31012454911
7,0.172707,3.53642,2.44162,1.34165806007
3,0.686068,11.25251,6.80253,0.17723822175
4,0.686068,11.25251,6.80253,0.801662226132
5,0.686068,11.25251,6.80253,2.21830179544
6,0.686068,11.25251,6.80253,4.17183884254
7,0.686068,11.25251,6.80253,5.44397552242
3,0.349898,4.82084,4.14331,0.102919305724
4,0.349898,4.82084,4.14331,0.680794757066
5,0.349898,4.82084,4.14331,1.95070714942
6,0.349898,4.82084,4.14331,2.80567482396
7,0.349898,4.82084,4.14331,3.14796243467
3,0.344895,4.80529,4.08045,0.105551642068
4,0.344895,4.80529,4.08045,0.695852595922
5,0.344895,4.80529,4.08045,1.93255521063
6,0.344895,4.80529,4.08045,2.80861472184
7,0.344895,4.80529,4.08045,3.0985931214
3,0.34259,4.7727,4.04921,0.110352078617
4,0.34259,4.7727,4.04921,0.775112790031
5,0.34259,4.7727,4.04921,1.95948079829
6,0.34259,4.7727,4.04921,2.83694891335
7,0.34259,4.7727,4.04921,3.08315583164
3,0.341167,4.74458,4.0168,0.114857689836
4,0.341167,4.74458,4.0168,0.764171412215
5,0.341167,4.74458,4.0168,1.96075752483
6,0.341167,4.74458,4.0168,2.84431071931
7,0.341167,4.74458,4.0168,3.12272613711
3,0.336251,4.73097,3.9715,0.139384376522
4,0.336251,4.73097,3.9715,0.796073082541
5,0.336251,4.73097,3.9715,1.96757625629
6,0.336251,4.73097,3.9715,2.89928988391
7,0.336251,4.73097,3.9715,3.1329645288
3,0.334151,4.70447,3.94356,0.115555604586
4,0.334151,4.70447,3.94356,0.815252038337
5,0.334151,4.70447,3.94356,1.98129223451
6,0.334151,4.70447,3.94356,2.85264381318
7,0.334151,4.70447,3.94356,3.1052833139
2,0.33344,4.69665,3.92184,0.00287610689203
3,0.33344,4.69665,3.92184,0.138763931391
4,0.33344,4.69665,3.92184,0.842064714031
5,0.33344,4.69665,3.92184,1.96069049937
6,0.33344,4.69665,3.92184,2.92157613173
7,0.33344,4.69665,3.92184,3.16945390063
4,0.48626,6.22728,4.0515,0.07354265764
5,0.48626,6.22728,4.0515,0.536498508394
6,0.48626,6.22728,4.0515,2.09092778803
7,0.48626,6.22728,4.0515,3.55009816187
3,0.20007,4.33176,3.82431,0.315921281031
4,0.20007,4.33176,3.82431,0.997577796414
5,0.20007,4.33176,3.82431,1.60390333931
6,0.20007,4.33176,3.82431,2.05945268386
7,0.20007,4.33176,3.82431,2.60393963613
3,0.545974,5.07969,4.03039,0.20051943229
4,0.545974,5.07969,4.03039,1.03197967462
5,0.545974,5.07969,4.03039,2.15415125362
6,0.545974,5.07969,4.03039,2.89972776194
7,0.545974,5.07969,4.03039,3.30229999212
3,0.369289,6.86398,6.10482,0.0405105514746
4,0.369289,6.86398,6.10482,0.53608363669
5,0.369289,6.86398,6.10482,2.06892118994
6,0.369289,6.86398,6.10482,3.34607698275
7,0.369289,6.86398,6.10482,3.83946513089
3,0.257933,4.47083,3.0099,0.0821720343233
4,0.257933,4.47083,3.0099,0.646489331788
5,0.257933,4.47083,3.0099,1.66519847402
6,0.257933,4.47083,3.0099,2.48222225572
7,0.257933,4.47083,3.0099,2.96949401555
3,0.203748,3.96462,2.41854,0.0791374336706
4,0.203748,3.96462,2.41854,0.669295232193
5,0.203748,3.96462,2.41854,1.29905900867
6,0.203748,3.96462,2.41854,1.62368481016
7,0.203748,3.96462,2.41854,1.82102478071
4,0.333235,5.47565,4.20451,0.414297130368
5,0.333235,5.47565,4.20451,1.73087300685
6,0.333235,5.47565,4.20451,3.07440900728
7,0.333235,5.47565,4.20451,4.12369090347
3,0.294751,5.10081,3.73403,0.0498597151545
4,0.294751,5.10081,3.73403,0.366658870001
5,0.294751,5.10081,3.73403,1.13766324179
6,0.294751,5.10081,3.73403,1.8699516174
7,0.294751,5.10081,3.73403,2.47610500319
3,0.626854,8.25776,7.0307,0.0211749349496
4,0.626854,8.25776,7.0307,0.34104748257
5,0.626854,8.25776,7.0307,1.7813746854
6,0.626854,8.25776,7.0307,3.40751564524
7,0.626854,8.25776,7.0307,4.33509263031
4,0.190058,5.6669,4.60638,0.14245736286
5,0.190058,5.6669,4.60638,1.03642637321
6,0.190058,5.6669,4.60638,2.1033198191
7,0.190058,5.6669,4.60638,2.76780358501
2,0.509555,6.0825,3.7902,0.0331846418044
3,0.509555,6.0825,3.7902,0.371573849874
4,0.509555,6.0825,3.7902,1.52936500142
5,0.509555,6.0825,3.7902,2.96063486718
6,0.509555,6.0825,3.7902,3.66622123828
7,0.509555,6.0825,3.7902,4.13842832312
3,0.598774,7.1439,4.65537,0.119937554365
4,0.598774,7.1439,4.65537,0.806521776256
5,0.598774,7.1439,4.65537,2.36597185527
6,0.598774,7.1439,4.65537,3.78317554913
7,0.598774,7.1439,4.65537,4.6529174314
2,0.489244,5.20085,3.89327,0.0590127263837
3,0.489244,5.20085,3.89327,0.333594627813
4,0.489244,5.20085,3.89327,1.44224015375
5,0.489244,5.20085,3.89327,2.47825992021
6,0.489244,5.20085,3.89327,3.45016093507
7,0.489244,5.20085,3.89327,4.07572367173
2,0.483839,5.20115,3.94888,0.0330907348721
3,0.483839,5.20115,3.94888,0.402500710372
4,0.483839,5.20115,3.94888,1.48700729739
5,0.483839,5.20115,3.94888,2.61120946384
6,0.483839,5.20115,3.94888,3.29512339133
7,0.483839,5.20115,3.94888,3.93233797537
2,0.0477272,4.00255,2.78217,0.061796648297
3,0.0477272,4.00255,2.78217,0.275609451194
4,0.0477272,4.00255,2.78217,0.849850434672
5,0.0477272,4.00255,2.78217,0.893514758001
6,0.0477272,4.00255,2.78217,0.840909436325
7,0.0477272,4.00255,2.78217,0.766029815486
3,0.685888,8.42183,5.53552,0.043689483307
4,0.685888,8.42183,5.53552,0.394855981064
5,0.685888,8.42183,5.53552,1.78978001887
6,0.685888,8.42183,5.53552,3.67953373269
7,0.685888,8.42183,5.53552,4.94769082874
3,0.524451,7.43814,4.98761,0.191341709962
4,0.524451,7.43814,4.98761,1.08020447194
5,0.524451,7.43814,4.98761,2.39712331597
6,0.524451,7.43814,4.98761,3.6771778839
7,0.524451,7.43814,4.98761,4.37992467929
3,0.369336,6.47918,4.30437,0.0294652458447
4,0.369336,6.47918,4.30437,0.497358702623
5,0.369336,6.47918,4.30437,1.88538303742
6,0.369336,6.47918,4.30437,3.35614286681
7,0.369336,6.47918,4.30437,4.32993879492
4,0.828876,15.55627,9.00897,0.218649884634
5,0.828876,15.55627,9.00897,0.881720254887
6,0.828876,15.55627,9.00897,2.79431154453
7,0.828876,15.55627,9.00897,4.70808774339
3,0.774208,11.50806,7.82539,0.0205771741613
4,0.774208,11.50806,7.82539,0.172092155387
5,0.774208,11.50806,7.82539,1.11948434162
6,0.774208,11.50806,7.82539,3.01843052563
3,0.300425,5.192,4.5372,0.322977768931
4,0.300425,5.192,4.5372,1.45171856706
5,0.300425,5.192,4.5372,2.2492958668
6,0.300425,5.192,4.5372,2.66558963501
7,0.300425,5.192,4.5372,3.10994166756
2,0.131845,3.98886,3.26186,0.110267515048
3,0.131845,3.98886,3.26186,0.275531380935
4,0.131845,3.98886,3.26186,0.474794380429
5,0.131845,3.98886,3.26186,1.13359736321
6,0.131845,3.98886,3.26186,1.61010347941
7,0.131845,3.98886,3.26186,1.68881290573
3,0.127616,3.92375,3.37529,0.109364257497
4,0.127616,3.92375,3.37529,0.318483272678
5,0.127616,3.92375,3.37529,0.504755076349
6,0.127616,3.92375,3.37529,1.17592948792
7,0.127616,3.92375,3.37529,1.54320048552
2,0.117445,3.98905,3.05346,0.0520645553634
3,0.117445,3.98905,3.05346,0.0778255310482
4,0.117445,3.98905,3.05346,0.0911909406967
5,0.117445,3.98905,3.05346,0.100380651461
6,0.117445,3.98905,3.05346,0.0920943162079
7,0.117445,3.98905,3.05346,0.0980858439828
3,0.219764,4.54949,3.31507,0.312158279517
4,0.219764,4.54949,3.31507,1.12503333568
5,0.219764,4.54949,3.31507,1.66251615462
6,0.219764,4.54949,3.31507,1.57958410347
7,0.219764,4.54949,3.31507,1.92769635149
3,0.702066,12.29205,5.40077,0.0570723107405
4,0.702066,12.29205,5.40077,0.587492637001
5,0.702066,12.29205,5.40077,1.71100385289
6,0.702066,12.29205,5.40077,3.08016057836
7,0.702066,12.29205,5.40077,4.38056948562
4,0.883535,22.82164,13.49014,0.068747652461
5,0.883535,22.82164,13.49014,0.358239346823
6,0.883535,22.82164,13.49014,1.68932183861
7,0.883535,22.82164,13.49014,3.86689622678
4,0.887154,21.62414,10.92309,0.300086422521
5,0.887154,21.62414,10.92309,1.00882981005
6,0.887154,21.62414,10.92309,2.13897771491
7,0.887154,21.62414,10.92309,4.10149728415
3,0.82921,18.23438,6.60024,0.0362586548723
4,0.82921,18.23438,6.60024,0.242328523576
5,0.82921,18.23438,6.60024,1.15009281299
3,0.83639,18.07262,6.71346,0.0217698206639
4,0.83639,18.07262,6.71346,0.306480992189
5,0.83639,18.07262,6.71346,1.23102717318
6,0.83639,18.07262,6.71346,3.16750840757
7,0.83639,18.07262,6.71346,4.86041660868
3,0.809049,17.16775,6.7332,0.0179747458808
4,0.809049,17.16775,6.7332,0.177567161636
5,0.809049,17.16775,6.7332,1.06267197658
6,0.809049,17.16775,6.7332,2.96121419344
7,0.809049,17.16775,6.7332,4.72761687514
4,0.904943,26.33515,10.27637,0.196014352016
5,0.904943,26.33515,10.27637,0.687678912981
6,0.904943,26.33515,10.27637,1.99261716936
7,0.904943,26.33515,10.27637,4.22009495564
4,0.894563,24.55082,12.17426,0.172787427064
5,0.894563,24.55082,12.17426,0.778839848113
6,0.894563,24.55082,12.17426,1.87948475901
7,0.894563,24.55082,12.17426,4.01570501161
